,name,p_np,smile,ExactMass,CID,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,XLogP
727,aclarubicin,0,CC[C@@]1(O)C[C@H](OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC,811.34151998,308141.0,1530.0,0.0,4.0,16.0,3.8
728,adicillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C(=O)N2[C@H]1C(O)=O,359.11510657,71724.0,581.0,0.0,4.0,8.0,-2.5
729,adrenaline,0,CNCC(O)c1ccc(O)c(O)c1,183.08954328,838.0,154.0,0.0,4.0,4.0,-1.4
730,adriamycinol-aglycone,0,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)CO,414.09508215,310899.0,738.0,0.0,5.0,9.0,1.6
731,almecillin,0,[Na+].CC1(C)SC2C(NC(=O)CSCC=C)C(=O)N2C1C([O-])=O,352.05274366,23675746.0,500.0,0.0,1.0,6.0,
732,amantocillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@H]5C[C@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(O)=O,393.17222752,168908.0,739.0,0.0,3.0,6.0,-0.9
733,amdinocillinpivoxil,0,CC(C)(C)C(=O)OCOC(=O)C1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,439.21409234,36272.0,710.0,0.0,0.0,7.0,3.1
734,amicycline,0,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4ccc(N)c(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,-1,,,,,,
735,amrubicin,0,[Cl-].CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c3C1.[H+],-1,0.0,,,,,
736,apalcillin,0,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)C3=CNc4cccnc4C3=O)c5ccccc5)C(=O)N2[C@H]1C(O)=O,521.13690464,107947.0,1040.0,0.0,4.0,9.0,2.2
737,apicycline,0,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NC(N5CCN(CCO)CC5)C(O)=O)C1=O,-1,,,,,,
738,apramycin,0,CN[C@H]1[C@@H](O)[C@H]2O[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2O[C@@H]1O[C@H]4O[C@H](CO)[C@@H](N)[C@H](O)[C@H]4O,539.28025714,6710735.0,760.0,0.0,11.0,16.0,-7.0
739,arbekacin,0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,552.31189162,68682.0,757.0,0.0,11.0,15.0,-6.8
740,aspoxicillin,0,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3,493.16311939,71961.0,861.0,0.0,6.0,9.0,-3.4
741,astromicin,0,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)C(C)N)[C@H](O)[C@@H]1N(C)C(=O)CN,405.25873385,65345.0,528.0,0.0,6.0,10.0,-4.4
742,aztreonam,0,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\c2csc([NH3+])n2)C(=O)N1[S]([O-])(=O)=O,-1,,,,,,
743,bacmecillinam,0,CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,441.19335689,68681.0,692.0,0.0,0.0,8.0,2.9
744,bekanamycin,0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,483.25404239,816.0,639.0,0.0,11.0,15.0,-7.2
745,benserazide,0,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,257.10117059,2327.0,278.0,0.0,7.0,7.0,-1.3
746,bepridil,0,CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,366.267113712,2351.0,382.0,0.0,0.0,3.0,5.3
747,berythromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,717.46632657,10702.0,1130.0,0.0,4.0,13.0,3.9
748,butikacin,0,NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC3OC(CO)C(O)C(N)C3O,571.30647189,65487.0,748.0,0.0,13.0,17.0,-7.6
749,carbuterol,0,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,267.15829154,36976.0,304.0,0.0,5.0,4.0,-0.1
750,carfecillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,454.11985760,33672.0,774.0,0.0,2.0,7.0,3.0
751,carindacillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4CCCc4c3)c5ccccc5)C(=O)N2[C@H]1C(O)=O,494.15115773,93184.0,887.0,0.0,2.0,7.0,3.8
752,carubicin,0,CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,513.16349606,38276.0,944.0,0.0,6.0,11.0,1.5
753,carumonam,0,NC(=O)OCC1[C@H](NC(=O)C(=N/OCC(O)=O)\c2csc(N)n2)C(=O)N1[S](O)(=O)=O,-1,,,,,,
754,cefaclor,0,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3,367.0393548,51039.0,606.0,0.0,3.0,6.0,-1.8
755,cefadroxil,0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(O)=O,363.08889182,47965.0,629.0,0.0,4.0,7.0,-2.1
756,cefalexin,0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,347.09397721,27447.0,600.0,0.0,3.0,6.0,0.6
757,cefaloram,0,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3ccccc3)C2=O)C(O)=O,390.08855747,68940.0,685.0,0.0,2.0,7.0,0.2
758,cefaparole,0,Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)C(N)c4ccc(O)cc4)C3=O)C(O)=O)nn1,493.05483224,3033031.0,806.0,0.0,4.0,11.0,-2.5
759,cefatrizine,0,NC(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3cn[nH]n3)c4ccc(O)cc4,462.07801004,40073.0,775.0,0.0,5.0,10.0,-2.3
760,cefazaflur,0,[Na+].Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CSC(F)(F)F)C3=O)C([O-])=O,491.99319517,23702658.0,745.0,0.0,1.0,13.0,
761,cefazedone,0,Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN4C=C(Cl)C(=O)C(=C4)Cl)C3=O)C(O)=O)nn1,546.9612375,71736.0,984.0,0.0,2.0,11.0,1.1
762,cefcanel,0,Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O)nn1,478.04393321,68666.0,776.0,0.0,3.0,10.0,0.4
763,cefcanel-daloxate,0,CC(N)C(=O)OC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCC3=C(C)OC(=O)O3)CSc4sc(C)nn4)c5ccccc5,661.09709098,65848.0,1260.0,0.0,2.0,15.0,1.0
764,cefcapene,0,CC/C=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3csc(N)n3,-1,,,,,,
765,cefdaloxime,0,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N\O)/c3csc(N)n3)C2=O)C(O)=O,-1,,,,,,
766,cefdinir,0,Nc1scc(n1)\C(=N\O)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)C=C,395.03581088,6399253.0,739.0,0.0,4.0,10.0,0.0
767,cefditoren,0,CO\N=C(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)\C=C/c3scnc3C)\c4csc(N)n4,-1,,,,,,
768,cefedrolor,0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)C2=O)C(O)=O,397.0499195,193953.0,672.0,0.0,4.0,7.0,-1.4
769,cefetamet,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C)/c3csc(N)n3,-1,,,,,,
770,cefetrizole,0,OC(=O)C1=C(CS[C@@H]2[C@H](NC(=O)Cc3sccc3)C(=O)N12)CSc4[nH]ncn4,437.02861750,193956.0,706.0,0.0,3.0,9.0,1.0
771,cefivitril,0,Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CS\C=C/C#N)C3=O)C(O)=O,-1,,,,,,
772,cefixime,0,Nc1scc(n1)\C(=N\OCC(O)=O)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)C=C,453.04129018,6321411.0,861.0,0.0,4.0,12.0,-0.7
773,cefmenoxime,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C)/c4csc(N)n4,-1,,,,,,
774,cefmetazole,0,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,-1,,,,,,
775,cefminox,0,CO[C@]1(NC(=O)CSC[C@@H](N)C(O)=O)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,519.06645956,71141.0,862.0,0.0,4.0,14.0,-4.0
776,cefodizime,0,CO\N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3sc(CC(O)=O)c(C)n3)/c4csc(N)n4,-1,,,,,,
777,cefonicid,0,OC(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C[S](O)(=O)=O)c4ccccc4,542.03482507,43592.0,999.0,0.0,4.0,13.0,-1.9
778,ceforanide,0,NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4CC(O)=O,519.09947376,43507.0,905.0,0.0,4.0,12.0,-3.2
779,cefotetan,0,CO[C@]1(NC(=O)C2S\C(S2)=C(\C(N)=O)C(O)=O)[C@H]3SCC(=C(N3C1=O)C(O)=O)CSc4nnnn4C,575.00214522,53025.0,1090.0,0.0,4.0,15.0,0.1
780,cefotiam,0,CN(C)CCn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4csc(N)n4)C3=O)C(O)=O,525.10351377,43708.0,848.0,0.0,3.0,13.0,-2.4
781,cefoxazole,0,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)c3c(C)onc3c4ccccc4Cl)C2=O)C(O)=O,491.0553988,65798.0,884.0,0.0,2.0,9.0,1.3
782,cefpiramide,0,Cn1nnnc1SCC2=C(N3[C@H](SC2)C(NC(=O)[C@H](NC(=O)C4=CNC(=CC4=O)C)c5ccc(O)cc5)C3=O)C(O)=O,612.12093748,107654.0,1270.0,0.0,5.0,13.0,-0.1
783,cefpodoxime,0,[Na+].COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N/OC)\c3csc(N)n3)C2=O)C([O-])=O,-1,,,,,,
784,cefprozil,0,O.C/C=C/C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(O)=O,-1,,,,,,
785,cefrotil,0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3ccc(cc3)C4=NCCCN4)C2=O)C(O)=O,414.13617637,68692.0,772.0,0.0,3.0,6.0,0.7
786,cefroxadine,0,COC1=C(N3C(SC1)C(NC(=O)C(N)C2C=CCC=C2)C3=O)C(O)=O,365.10454189,3024461.0,690.0,0.0,3.0,7.0,-2.0
787,cefsumide,0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3cccc(N[S](C)(=O)=O)c3)C2=O)C(O)=O,440.08242672,68718.0,853.0,0.0,4.0,9.0,-0.4
788,cefteram,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cn3nnc(C)n3)/c4csc(N)n4,-1,,,,,,
789,ceftezole,0,OC(=O)C1=C(CS[C@@H]2[C@H](NC(=O)Cn3cnnn3)C(=O)N12)CSc4scnn4,440.01436441,65755.0,709.0,0.0,2.0,12.0,-0.7
790,ceftibuten,0,O.O.Nc1scc(n1)\C(=C\CC(O)=O)C(=O)N[C@H]2[C@H]3SCC=C(N3C2=O)C(O)=O,446.05660589,5282241.0,755.0,0.0,6.0,12.0,
791,ceftiofur,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC(=O)c3occc3)/c4csc(N)n4,-1,,,,,,
792,ceftiolene,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)\C=C\SC3=NNC(=O)C(=O)N3CC=O)/c4csc(N)n4,-1,,,,,,
793,ceftioxide,0,CO/N=C(C(=O)N[C@H]1[C@@H]2N(C1=O)C(=C(COC(C)=O)C[S]2=O)C(O)=O)/c3csc(N)n3,-1,,,,,,
794,ceftizoxime,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)/c3csc(N)n3,-1,,,,,,
795,cefuracetime,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)/c3occc3,-1,,,,,,
796,cefuroxime-axetil,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OC(C)OC(C)=O)COC(N)=O)/c3occc3,-1,,,,,,
797,cefuroxime-pivoxetil,0,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)C(=N/OC)\c3occc3)C(=O)N12,-1,,,,,,
798,cefuzonam,0,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3snnc3)/c4csc(N)n4,-1,,,,,,
799,cephacetrile,0,[Na+].CC(=O)OCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)CC#N)C2=O)C([O-])=O,-1,,,,,,
800,cephaloglycin,0,O.O.CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,441.12058587,166592.0,718.0,0.0,5.0,10.0,
801,cephalosporin-c,0,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C2=O)C(O)=O,415.10493581,65536.0,737.0,0.0,4.0,10.0,-4.4
802,cephalothin,0,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3sccc3)C2=O)C(O)=O,396.04497858,6024.0,680.0,0.0,2.0,8.0,-0.4
803,cetocycline,0,CC(=O)C1=C(O)[C@]2(O)[C@@H](Cc3c(C)c4ccc(C)c(O)c4c(O)c3C2=O)[C@@H](N)C1=O,411.13180201,71402.0,837.0,0.0,5.0,8.0,2.0
804,clarithromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,747.47689126,84029.0,1190.0,0.0,4.0,14.0,3.2
805,clindamycin,0,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,424.1798710,29029.0,502.0,0.0,4.0,7.0,2.2
806,clindamycin-phosphate,0,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O[P](O)(O)=O)[C@@H](O)[C@H]2O,504.1462019,10346039.0,658.0,0.0,5.0,10.0,-1.2
807,clometocillin,0,COC(C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(Cl)c(Cl)c3,432.0313482,71807.0,649.0,0.0,2.0,6.0,2.7
808,clomocycline,0,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCO)C1=O,-1,,,,,,
809,cyclacillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(O)=O,341.14092740,19003.0,559.0,0.0,3.0,6.0,1.3
810,cyclosporina,0,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1201.84136802,2909.0,2330.0,0.0,5.0,12.0,7.5
811,dactinomycin,0,CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3OC4=C(C)C(=O)C(=C(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)C4=Nc23)N)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O,1254.62847470,2019.0,3030.0,0.0,5.0,18.0,3.8
812,demecycline,0,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,-1,,,,,,
813,detorubicin,0,CCOC(OCC)C(=O)OCC(=O)C1(O)CC(OC2CC(N)C(O)C(C)O2)c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C1,673.23705492,114806.0,1190.0,0.0,5.0,15.0,1.9
814,dibekacin,0,NCC1CCC(N)C(O1)OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O,451.26421316,3021.0,579.0,0.0,9.0,13.0,-5.8
815,dicloxacillin,0,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(Cl)cccc4Cl,469.0265972,18381.0,746.0,0.0,2.0,7.0,2.9
816,dihydrostreptomycin,0,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H](C)[C@]2(O)CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N,583.28131977,6602480.0,911.0,0.0,13.0,15.0,-8.2
817,diosmin,0,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,608.17412031,5281613.0,995.0,0.0,8.0,15.0,-0.8
818,dipivefrin,0,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,351.20457303,3105.0,463.0,0.0,2.0,6.0,2.9
819,diproleandomycin,0,CCC(=O)O[C@H]1[C@@H](C)[C@@H](C)OC(=O)C(C)[C@@H](O[C@H]2C[C@H](OC)[C@@H](OC(=O)CC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)C(C)C[C@@]4(CO4)C(=O)[C@@H]1C,799.47180587,216261.0,1350.0,0.0,1.0,15.0,4.7
820,dipyridamole,0,OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,504.31725179,3108.0,561.0,0.0,4.0,12.0,0.7
821,dirithromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]4N[C@@H](COCCOC)O[C@H]([C@H]4C)[C@]1(C)O,834.54530517,6473883.0,1300.0,0.0,5.0,16.0,4.2
822,docetaxel,0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,807.34660536,148124.0,1660.0,0.0,5.0,14.0,1.6
823,efrotomycin,0,CCC(C(=O)NC\C=C\C=C(/C)C(OC)C(C)C1OC(\C=C\C=C\C=C(/C)C(=O)C2=C(O)N(C)C=CC2=O)C(O)C1O)C3(O)OC(\C=C\C=C\C)C(C)(C)C(OC4OC(C)C(OC5OC(C)C(OC)C(O)C5OC)C(OC)C4O)C3O,-1,,,,,,
824,emetine,0,[Cl].CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45,516.2754855,6603320.0,679.0,0.0,2.0,6.0,
825,epicillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(O)=O,351.12527733,71392.0,658.0,0.0,3.0,6.0,-1.3
826,eqvalan,0,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC3C[C@@H](C\C=C(C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](OC5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)/C=C/C=C/6CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8CC(O[C@@H](C)[C@@H]8O)O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]/%10[C@@H](C)/C=C/C=C/%11CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)OC%13C[C@@H](C\C=C%10C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C,-1,,,,,,
827,esorubicin,0,COc1cccc2C(=O)c3c(O)c4C[C@@](O)(C[C@@H](OC5CC(N)CC(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,527.17914612,44554.0,945.0,0.0,5.0,11.0,2.2
828,etamocycline,0,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCN(C)CCN(C)CNC(/O)=C/5C(=O)[C@H]([C@@H]6C[C@H]7C(=C(O)c8c(O)cccc8[C@@]7(C)O)C(=O)[C@]6(O)C5=O)N(C)C)C1=O,-1,,,,,,
829,etilefrine,0,CCNCC(O)c1cccc(O)c1,181.110278721,3306.0,141.0,0.0,3.0,3.0,0.1
830,felodipine,0,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,383.0691135,3333.0,614.0,0.0,1.0,5.0,3.9
831,fenbenicillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,426.12494298,71107.0,687.0,0.0,2.0,6.0,3.5
832,fenoxazoline,0,CC(C)c1ccccc1OCC2=NCCN2,218.141913202,71899.0,250.0,0.0,1.0,2.0,2.0
833,fexofenadine,0,CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,501.28790873,3348.0,678.0,0.0,3.0,5.0,3.0
834,fibracillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)C(C)(C)Oc3ccc(Cl)cc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,545.1387345,68683.0,916.0,0.0,3.0,7.0,3.8
835,flomoxef,0,[Na].CO[C@]1(NC(=O)CSC(F)(F)F)[C@H]2OCC(=C(N2C1=O)C(O)=O)CSc3nnnn3CCO,537.04499302,6335507.0,834.0,0.0,3.0,15.0,
836,flurithromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,751.45181932,71260.0,1230.0,0.0,5.0,15.0,2.8
837,fropenem,0,C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(O)=O)[C@H]3CCCO3,285.06709375,65894.0,477.0,0.0,2.0,6.0,0.3
838,fumoxicillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N=Cc3occc3)c4ccc(O)cc4)C(=O)N2[C@H]1C(O)=O,443.11510657,72000.0,766.0,0.0,3.0,8.0,2.1
839,furbucillin,0,CC(C)CC(OC(=O)c1occc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O,424.13042228,216269.0,711.0,0.0,2.0,8.0,2.7
840,fusidic-acid,0,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]3(C)[C@H]2[C@H](O)C[C@H]4\C([C@H](C[C@]34C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,-1,,,,,,
841,gentamicin,0,CNC(C)C1CCC(N)C(O1)OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O,477.31624873,3467.0,636.0,0.0,8.0,12.0,-4.1
842,gloximonam,0,CO/N=C(C(=O)N[C@H]1[C@H](C)N(OCC(=O)OCC(=O)OC(C)(C)C)C1=O)/c2csc(N)n2,-1,,,,,,
843,gramicidin-s-2,0,CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5,1140.70593718,3851247.0,2020.0,0.0,10.0,12.0,4.6
844,grepafloxacin,0,CC1CN(CCN1)c2cc3N(C=C(C(O)=O)C(=O)c3c(C)c2F)C4CC4,359.16451973,72474.0,636.0,0.0,2.0,7.0,-0.2
845,guamecycline,0,CN(C)C1C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C(=O)\C(=C(/O)NCN5CCN(CC5)C(=N)N=C(N)N)C1=O,-1,,,,,,
846,hetacillin,0,CC1(C)N[C@@H](C(=O)N1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4,389.14092740,443387.0,688.0,0.0,2.0,6.0,-0.6
